Ticker Symbol,Sector,Date,Price,Open,High,Low,Volume,Change
AP,Industrial,10/24/2017,41.65,42.6,42.7,41.6,563.90K,-2.1%
AP,Industrial,10/25/2017,41.95,42.05,42.15,41.4,617.30K,0.7%
AP,Industrial,10/26/2017,42.1,42,42.3,41.4,253.10K,0.4%
AP,Industrial,10/27/2017,42,42.1,42.45,41.4,1.06M,-0.2%
AP,Industrial,10/30/2017,42.5,42,42.5,42,239.40K,1.2%
AP,Industrial,11/2/2017,42.25,42.45,42.45,41.5,941.80K,-0.6%
AP,Industrial,11/3/2017,40.5,42.25,42.75,40.5,1.77M,-4.1%
AP,Industrial,11/6/2017,41.15,41.2,41.5,41,1.22M,1.6%
AP,Industrial,11/7/2017,41.4,41.25,41.95,41.2,742.10K,0.6%
AP,Industrial,11/8/2017,41.7,41.6,42.1,41.05,967.60K,0.7%
AP,Industrial,11/9/2017,42.4,41.8,42.5,41.3,1.28M,1.7%
AP,Industrial,11/10/2017,41.4,42.4,42.4,41.4,1.07M,-2.4%
AP,Industrial,11/13/2017,41.1,42,42.05,41.1,787.90K,-0.7%
AP,Industrial,11/14/2017,42.4,41.9,42.4,41.1,880.90K,3.2%
AP,Industrial,11/15/2017,41.4,41.6,42.2,41.4,1.20M,-2.4%
AP,Industrial,11/16/2017,40,40.9,41.5,39.95,1.56M,-3.4%
AP,Industrial,11/17/2017,41.2,41,41.3,40.1,587.10K,3.0%
AP,Industrial,11/20/2017,40.9,41.3,41.3,40.8,246.70K,-0.7%
AP,Industrial,11/21/2017,40,41,41.3,40,1.52M,-2.2%
AP,Industrial,11/22/2017,39.85,40.6,40.85,39.85,2.45M,-0.4%
AP,Industrial,11/23/2017,40.6,40,40.6,39.85,599.30K,1.9%
AP,Industrial,11/24/2017,40.5,40.6,40.6,40,1.20M,-0.3%
AP,Industrial,11/27/2017,40.1,40.5,40.5,39.9,1.25M,-1.0%
AP,Industrial,11/28/2017,40,40.5,40.5,39.95,1.80M,-0.3%
AP,Industrial,11/29/2017,39.25,40.2,40.4,38.1,8.38M,-1.9%
AP,Industrial,12/1/2017,38.5,39.25,39.25,38.3,1.91M,-1.9%
AP,Industrial,12/4/2017,38.65,38.5,39.45,38.5,1.70M,0.4%
AP,Industrial,12/5/2017,38.8,38.7,39,38.65,1.15M,0.4%
AP,Industrial,12/6/2017,38.3,39,39,38.25,2.14M,-1.3%
AP,Industrial,12/7/2017,38.55,38.3,38.8,38.3,1.94M,0.7%
AP,Industrial,12/8/2017,38.6,38.6,38.85,38.5,1.90M,0.1%
AP,Industrial,12/11/2017,39.3,38.85,39.4,38.65,1.49M,1.8%
AP,Industrial,12/12/2017,39.25,39.3,39.5,38.8,1.08M,-0.1%
AP,Industrial,12/13/2017,39.6,39.45,39.65,39.25,2.30M,0.9%
AP,Industrial,12/14/2017,40.7,39.65,40.7,39.55,1.53M,2.8%
AP,Industrial,12/15/2017,39.4,40.5,40.5,39.4,4.17M,-3.2%
AP,Industrial,12/18/2017,40.25,39.6,40.3,39.5,1.84M,2.2%
AP,Industrial,12/19/2017,39.55,40.25,40.3,39.4,1.44M,-1.7%
AP,Industrial,12/20/2017,40.2,39.9,40.3,39.75,647.70K,1.6%
AP,Industrial,12/21/2017,40.45,40.3,40.45,39.4,670.20K,0.6%
AP,Industrial,12/22/2017,40.9,40.45,40.9,40,987.80K,1.1%
AP,Industrial,12/27/2017,41,40.9,41,40.5,462.50K,0.2%
AP,Industrial,12/28/2017,41.45,41,41.45,41,1.35M,1.1%
AP,Industrial,12/29/2017,41.55,41.5,41.7,41.3,1.29M,0.2%
AP,Industrial,1/3/2018,41.45,41.6,41.6,41.1,1.02M,-0.2%
AP,Industrial,1/4/2018,41.4,41.45,41.55,41.1,892.10K,-0.1%
AP,Industrial,1/5/2018,41,41.5,41.55,40.55,1.28M,-1.0%
AP,Industrial,1/8/2018,41.55,41.45,41.6,41.2,742.70K,1.3%
AP,Industrial,1/9/2018,41,41.6,41.6,40,1.35M,-1.3%
AP,Industrial,1/10/2018,41.45,41.25,41.45,41,997.20K,1.1%
AP,Industrial,1/11/2018,41.7,41.45,41.7,41.2,670.70K,0.6%
AP,Industrial,1/12/2018,40,41.7,41.7,39.8,1.70M,-4.1%
AP,Industrial,1/15/2018,41,40,41.1,40,1.30M,2.5%
AP,Industrial,1/16/2018,41,41,41.2,40.85,2.13M,0.0%
AP,Industrial,1/17/2018,40.65,41,41.15,40.6,922.20K,-0.9%
AP,Industrial,1/18/2018,41.15,40.95,41.15,40.4,1.81M,1.2%
AP,Industrial,1/19/2018,41.5,41,41.5,40.8,2.07M,0.9%
AP,Industrial,1/22/2018,41.5,41.4,41.5,41.2,1.09M,0.0%
AP,Industrial,1/23/2018,41.8,41.5,41.8,41.4,1.23M,0.7%
AP,Industrial,1/24/2018,41.75,41.8,41.8,41.1,870.30K,-0.1%
AP,Industrial,1/25/2018,41.4,41.75,41.75,41.3,1.46M,-0.8%
AP,Industrial,1/26/2018,41.75,41.5,41.75,41.4,570.50K,0.9%
AP,Industrial,1/29/2018,41.25,41.75,41.75,41.25,1.14M,-1.2%
AP,Industrial,1/30/2018,40.9,41.3,41.4,40.55,1.25M,-0.9%
AP,Industrial,1/31/2018,41,40.9,41.2,40.7,1.85M,0.2%
AP,Industrial,2/1/2018,40.6,41.5,41.5,40.5,1.04M,-1.0%
AP,Industrial,2/2/2018,41,40.6,41.3,40.6,984.80K,1.0%
AP,Industrial,2/5/2018,40.4,40.9,40.9,40.2,1.10M,-1.5%
AP,Industrial,2/6/2018,39.95,40.35,40.4,39.2,2.11M,-1.1%
AP,Industrial,2/7/2018,40.4,40,40.45,39.95,646.80K,1.1%
AP,Industrial,2/8/2018,40.85,40.4,40.85,40.15,945.90K,1.1%
AP,Industrial,2/9/2018,39.7,40.5,40.5,39.7,1.80M,-2.8%
AP,Industrial,2/12/2018,39.6,40.1,40.1,39.6,1.31M,-0.3%
AP,Industrial,2/13/2018,39.75,39.9,39.95,39.15,1.58M,0.4%
AP,Industrial,2/14/2018,39.45,39.75,39.9,39.35,1.45M,-0.8%
AP,Industrial,2/15/2018,39.4,39.35,39.4,39,1.06M,-0.1%
AP,Industrial,2/19/2018,39.85,39.4,39.9,39.4,803.70K,1.1%
AP,Industrial,2/20/2018,40,39.85,40,39.55,1.14M,0.4%
AP,Industrial,2/21/2018,39.15,39.9,40,39.15,2.44M,-2.1%
AP,Industrial,2/22/2018,39,39.15,39.5,39,1.92M,-0.4%
AP,Industrial,2/23/2018,38.65,39.05,39.6,38.65,1.26M,-0.9%
AP,Industrial,2/26/2018,38.95,39,39.5,38.7,1.05M,0.8%
AP,Industrial,2/27/2018,38.8,39,39,38.75,1.70M,-0.4%
AP,Industrial,2/28/2018,38.5,38.75,39,38.5,1.97M,-0.8%
AP,Industrial,3/1/2018,38.7,38.9,38.9,38.45,975.30K,0.5%
AP,Industrial,3/2/2018,39,38.7,39,38.3,2.31M,0.8%
AP,Industrial,3/5/2018,39,39.4,39.4,38.3,761.00K,0.0%
AP,Industrial,3/6/2018,38.95,39,39,38.3,1.63M,-0.1%
AP,Industrial,3/7/2018,39,39,39,38.8,742.70K,0.1%
AP,Industrial,3/8/2018,39,39,39.2,38.8,1.48M,0.0%
AP,Industrial,3/9/2018,39.15,39.2,39.5,39.05,1.22M,0.4%
AP,Industrial,3/12/2018,39.8,39.2,39.85,39.15,2.27M,1.7%
AP,Industrial,3/13/2018,40.6,39.9,41.55,39.8,3.53M,2.0%
AP,Industrial,3/14/2018,40.5,40.6,41,40,1.36M,-0.3%
AP,Industrial,3/15/2018,40.05,40.45,40.5,39.85,2.02M,-1.1%
AP,Industrial,3/16/2018,40,40.2,40.6,39.9,5.01M,-0.1%
AP,Industrial,3/19/2018,39,39.4,39.4,38.55,916.00K,-2.5%
AP,Industrial,3/20/2018,38,39,39,38,1.90M,-2.6%
AP,Industrial,3/21/2018,37.5,38.5,38.5,37.5,874.50K,-1.3%
AP,Industrial,3/22/2018,39,38.1,39.8,37.8,2.82M,4.0%
AP,Industrial,3/23/2018,38.8,38.95,38.95,38.4,965.90K,-0.5%
AP,Industrial,3/26/2018,38.8,38.5,38.8,38.15,698.50K,0.0%
AP,Industrial,3/27/2018,39,38.9,39.15,38.8,1.02M,0.5%
AP,Industrial,3/28/2018,38.7,39,39,38.7,2.48M,-0.8%
AP,Industrial,4/2/2018,38.5,39.1,39.2,38.35,930.20K,-0.5%
AP,Industrial,4/3/2018,38.45,38.5,38.8,38.4,531.50K,-0.1%
AP,Industrial,4/4/2018,38,38.8,38.8,38,1.07M,-1.2%
AP,Industrial,4/5/2018,38.4,38.75,38.75,38.4,434.20K,1.1%
AP,Industrial,4/6/2018,38.5,38.4,38.8,38,1.10M,0.3%
AP,Industrial,4/10/2018,38.8,38.85,38.85,38.15,1.25M,0.8%
AP,Industrial,4/11/2018,37.4,38.8,38.8,37.4,1.29M,-3.6%
AP,Industrial,4/12/2018,37.5,37.6,38.2,37.5,1.08M,0.3%
AP,Industrial,4/13/2018,37.6,37.9,38.3,37.6,1.20M,0.3%
AP,Industrial,4/16/2018,37.45,37.75,38.5,37.45,1.84M,-0.4%
AP,Industrial,4/17/2018,37.65,37.9,38,37.45,942.60K,0.5%
AP,Industrial,4/18/2018,38.2,37.9,38.25,37.7,878.00K,1.5%
AP,Industrial,4/19/2018,37.85,37.55,38.2,37,2.79M,-0.9%
AP,Industrial,4/20/2018,39.7,37.85,39.95,37.85,1.22M,4.9%
AP,Industrial,4/23/2018,39.65,39.7,39.7,38.55,811.70K,-0.1%
AP,Industrial,4/24/2018,38,39.5,39.5,38,698.50K,-4.2%
AP,Industrial,4/25/2018,38.45,38.5,39,37.7,1.91M,1.2%
AP,Industrial,4/26/2018,38.95,38.45,38.95,37.8,640.30K,1.3%
AP,Industrial,4/27/2018,38.7,38.8,39.1,38.4,1.95M,-0.6%
AP,Industrial,4/30/2018,38,38.7,38.8,38,1.41M,-1.8%
AP,Industrial,5/2/2018,38.7,38.2,38.8,38.2,1.46M,1.8%
AP,Industrial,5/3/2018,37.6,38.7,38.8,37.6,471.00K,-2.8%
AP,Industrial,5/4/2018,37.5,37.75,38.3,37.5,556.50K,-0.3%
AP,Industrial,5/7/2018,37.95,37.5,38.45,37.5,1.42M,1.2%
AP,Industrial,5/8/2018,38.4,38.1,38.55,38,767.60K,1.2%
AP,Industrial,5/9/2018,38.25,38.3,38.4,38,664.10K,-0.4%
AP,Industrial,5/10/2018,38.4,38.4,38.6,38,3.37M,0.4%
AP,Industrial,5/11/2018,38.95,38.8,39,38.75,933.00K,1.4%
AP,Industrial,5/15/2018,39,39,39,38.7,1.21M,0.1%
AP,Industrial,5/16/2018,38.4,39,39,38.4,1.23M,-1.5%
AP,Industrial,5/17/2018,38.4,38.6,39,38.4,1.04M,0.0%
AP,Industrial,5/18/2018,38.85,38.75,38.85,38.1,852.80K,1.2%
AP,Industrial,5/21/2018,38.15,38.85,38.85,38.15,439.80K,-1.8%
AP,Industrial,5/22/2018,38.05,38.15,38.75,38.05,775.30K,-0.3%
AP,Industrial,5/23/2018,37.65,38.3,38.5,37.65,1.22M,-1.1%
AP,Industrial,5/24/2018,37.75,38,38.35,37.75,486.80K,0.3%
AP,Industrial,5/25/2018,38.3,38.3,38.3,37.75,595.90K,1.5%
AP,Industrial,5/28/2018,38,38.3,38.3,37.75,287.80K,-0.8%
AP,Industrial,5/29/2018,38.35,38,38.35,37.8,530.10K,0.9%
AP,Industrial,5/30/2018,38,38.3,38.3,37.7,920.80K,-0.9%
AP,Industrial,5/31/2018,39.3,38,39.3,37.25,4.62M,3.4%
AP,Industrial,6/1/2018,38.95,38.9,39,38.2,1.08M,-0.9%
AP,Industrial,6/4/2018,38.8,39,39,38.5,495.80K,-0.4%
AP,Industrial,6/5/2018,38.5,38.95,39.25,38.5,991.50K,-0.8%
AP,Industrial,6/6/2018,39,38.7,39,38,1.04M,1.3%
AP,Industrial,6/7/2018,38.35,39,39,38.35,3.02M,-1.7%
AP,Industrial,6/8/2018,38.2,38.7,38.7,38.2,3.09M,-0.4%
AP,Industrial,6/11/2018,38.2,38.5,38.85,38.2,637.00K,0.0%
AP,Industrial,6/13/2018,37.5,38.45,38.65,37.45,1.05M,-1.8%
AP,Industrial,6/14/2018,38.7,37.5,38.7,37.35,2.27M,3.2%
AP,Industrial,6/18/2018,38.3,37.3,38.3,37.15,2.57M,-1.0%
AP,Industrial,6/19/2018,37.85,37.55,38.2,37.05,1.56M,-1.2%
AP,Industrial,6/20/2018,37,37.3,37.6,37,1.77M,-2.3%
AP,Industrial,6/21/2018,36,37,37.15,36,2.32M,-2.7%
AP,Industrial,6/22/2018,35.7,36,36.4,35.55,1.35M,-0.8%
AP,Industrial,6/25/2018,35,36.75,36.8,35,1.30M,-2.0%
AP,Industrial,6/26/2018,34.9,35.5,35.5,33.05,1.77M,-0.3%
AP,Industrial,6/27/2018,35.65,34.5,35.95,34.5,2.00M,2.2%
AP,Industrial,6/28/2018,34.25,35.5,35.5,34.1,1.65M,-3.9%
AP,Industrial,6/29/2018,34.75,34.25,35,34.2,1.50M,1.5%
AP,Industrial,7/2/2018,34.8,34.75,35,34.45,1.32M,0.1%
AP,Industrial,7/3/2018,34.75,34.8,34.85,34.65,699.80K,-0.1%
AP,Industrial,7/4/2018,35.15,34.75,35.3,34.65,1.54M,1.2%
AP,Industrial,7/5/2018,35.05,35.15,35.15,34.8,862.50K,-0.3%
AP,Industrial,7/6/2018,35.3,34.95,35.5,34.7,562.40K,0.7%
AP,Industrial,7/9/2018,34.75,35.3,35.45,34.75,183.30K,-1.6%
AP,Industrial,7/10/2018,36,35.3,36,34.75,896.90K,3.6%
AP,Industrial,7/11/2018,35.6,35.85,35.85,34.95,906.40K,-1.1%
AP,Industrial,7/12/2018,36.2,35.6,36.5,35.45,2.79M,1.7%
AP,Industrial,7/13/2018,36.7,36.4,36.7,36.1,1.14M,1.4%
AP,Industrial,7/16/2018,36.5,36.7,36.7,35.55,356.80K,-0.5%
AP,Industrial,7/17/2018,36.95,36.45,36.95,36.2,1.55M,1.2%
AP,Industrial,7/18/2018,37,36.5,37,36.5,436.50K,0.1%
AP,Industrial,7/19/2018,36.4,36.55,36.7,36.25,726.60K,-1.6%
AP,Industrial,7/20/2018,37.15,36.5,37.25,36.05,1.35M,2.1%
AP,Industrial,7/23/2018,36.35,37,37.4,36.35,728.60K,-2.2%
AP,Industrial,7/24/2018,36.3,36.4,36.8,36.1,372.10K,-0.1%
AP,Industrial,7/25/2018,35.15,36.8,36.85,35.15,1.18M,-3.2%
AP,Industrial,7/26/2018,36.6,36.55,36.6,36.25,1.41M,4.1%
AP,Industrial,7/27/2018,37,36.6,37,36.1,1.56M,1.1%
AP,Industrial,7/30/2018,37.2,37.2,37.2,36.95,1.22M,0.5%
AP,Industrial,7/31/2018,37.2,37,37.2,36.5,1.14M,0.0%
AP,Industrial,8/1/2018,37.95,36.7,38,36.7,2.66M,2.0%
AP,Industrial,8/2/2018,37.8,37.75,37.8,37.15,588.40K,-0.4%
AP,Industrial,8/3/2018,38.2,38,38.2,37.2,1.28M,1.1%
AP,Industrial,8/6/2018,37.5,37.65,38,37.1,786.50K,-1.8%
AP,Industrial,8/7/2018,37,37.5,37.8,36.8,769.00K,-1.3%
AP,Industrial,8/8/2018,37,37.1,37.8,36.35,1.03M,0.0%
AP,Industrial,8/9/2018,36.8,37,37.35,36.6,1.01M,-0.5%
AP,Industrial,8/10/2018,36.1,36.8,36.8,36.05,2.05M,-1.9%
AP,Industrial,8/13/2018,35,36.2,36.2,35,519.90K,-3.1%
AP,Industrial,8/14/2018,35.65,35,35.75,35,393.10K,1.9%
AP,Industrial,8/15/2018,35.65,35.65,35.7,35.25,1.45M,0.0%
AP,Industrial,8/16/2018,36.5,35.5,36.9,35.15,1.07M,2.4%
AP,Industrial,8/17/2018,36.5,36.5,36.8,35.75,884.20K,0.0%
AP,Industrial,8/20/2018,36.2,36.2,36.6,35.5,432.20K,-0.8%
AP,Industrial,8/22/2018,36.7,36.4,36.75,35.6,1.03M,1.4%
AP,Industrial,8/23/2018,36.9,36,37.3,36,2.16M,0.5%
AP,Industrial,8/24/2018,36.9,36.9,37.2,36.05,1.03M,0.0%
AP,Industrial,8/28/2018,37,37.15,37.15,36.35,2.65M,0.3%
AP,Industrial,8/29/2018,36.5,37.15,37.15,35.8,1.92M,-1.4%
AP,Industrial,8/30/2018,36.15,36.05,36.5,35.7,1.53M,-1.0%
AP,Industrial,8/31/2018,37,36.45,37,35.55,3.39M,2.4%
AP,Industrial,9/3/2018,36.7,36.4,36.9,35.85,743.30K,-0.8%
AP,Industrial,9/4/2018,36.9,36.7,36.9,36.4,950.70K,0.5%
AP,Industrial,9/5/2018,36.85,36.9,36.9,35.75,1.58M,-0.1%
AP,Industrial,9/6/2018,36.85,36.7,36.85,35.8,1.31M,0.0%
AP,Industrial,9/7/2018,37,37,37,36,1.60M,0.4%
AP,Industrial,9/10/2018,36.25,37,37,36.05,1.68M,-2.0%
AP,Industrial,9/11/2018,36.6,36.25,36.6,36.2,1.14M,1.0%
AP,Industrial,9/12/2018,37,36,37,36,1.87M,1.1%
AP,Industrial,9/13/2018,36.9,37,37,36.25,793.20K,-0.3%
AP,Industrial,9/14/2018,36.75,37,37,36.35,1.51M,-0.4%
AP,Industrial,9/17/2018,37,36.65,37,36.5,860.10K,0.7%
AP,Industrial,9/18/2018,35.9,36.95,36.95,35.9,1.92M,-3.0%
AP,Industrial,9/19/2018,35.45,35.6,36.2,35.05,1.90M,-1.3%
AP,Industrial,9/20/2018,35.4,35.9,35.9,35.4,1.85M,-0.1%
AP,Industrial,9/21/2018,36.6,36,36.6,35.35,1.71M,3.4%
AP,Industrial,9/24/2018,36.6,36.7,36.7,35.35,1.59M,0.0%
AP,Industrial,9/25/2018,36.2,36.55,36.55,35.6,1.39M,-1.1%
AP,Industrial,9/26/2018,35,36.2,36.2,35,2.11M,-3.3%
AP,Industrial,9/28/2018,33.45,36,36,33.45,3.38M,-4.4%
AP,Industrial,10/1/2018,33.6,33.45,33.95,33.45,2.71M,0.5%
AP,Industrial,10/2/2018,33.95,34,34,33.4,1.84M,1.0%
AP,Industrial,10/3/2018,34.35,33.95,34.35,33.5,1.28M,1.2%
AP,Industrial,10/4/2018,34.3,33.75,34.3,33.5,1.85M,-0.2%
AP,Industrial,10/5/2018,33.6,34.2,34.3,33.5,1.16M,-2.0%
AP,Industrial,10/8/2018,33,33.7,33.85,33,1.09M,-1.8%
AP,Industrial,10/9/2018,34,33.7,34,33.2,317.10K,3.0%
AP,Industrial,10/10/2018,32.6,34,34,32.55,7.61M,-4.1%
AP,Industrial,10/11/2018,33.5,32.5,33.5,31.8,3.01M,2.8%
AP,Industrial,10/12/2018,34,33.35,34,33.3,970.10K,1.5%
AP,Industrial,10/15/2018,33.6,34,34.4,33.6,1.77M,-1.2%
AP,Industrial,10/16/2018,34.5,33.6,34.5,33.6,540.30K,2.7%
AP,Industrial,10/17/2018,34.5,34.5,34.8,34,2.85M,0.0%
AP,Industrial,10/18/2018,34.8,34.75,34.9,34,1.88M,0.9%
AP,Industrial,10/19/2018,35.15,34.7,35.95,34,5.09M,1.0%
AP,Industrial,10/22/2018,34.7,35.1,35.1,34.65,2.12M,-1.3%
AP,Industrial,10/23/2018,34.5,34.7,34.8,34.25,5.48M,-0.6%
AP,Industrial,10/24/2018,33.65,34.5,34.5,33.65,2.11M,-2.5%
AP,Industrial,10/25/2018,33,33.7,33.7,32.5,566.10K,-1.9%
AP,Industrial,10/26/2018,32.5,33,33,32.45,466.80K,-1.5%
AP,Industrial,10/29/2018,32.35,32.5,33.45,32.3,2.23M,-0.5%
AP,Industrial,10/30/2018,32.2,33,33,31.95,2.12M,-0.5%
AP,Industrial,10/31/2018,33.7,32.6,33.7,32.3,3.37M,4.7%
AP,Industrial,11/5/2018,34.3,33.75,34.55,33.75,2.40M,1.8%
AP,Industrial,11/6/2018,34,34.3,34.35,33.45,1.67M,-0.9%
AP,Industrial,11/7/2018,33.2,34.05,34.05,32.7,729.20K,-2.4%
AP,Industrial,11/8/2018,32.7,33.8,33.8,32.2,882.20K,-1.5%
AP,Industrial,11/9/2018,32.5,32.7,33,31.75,1.62M,-0.6%
AP,Industrial,11/12/2018,32,32.3,32.4,31.75,1.21M,-1.5%
AP,Industrial,11/13/2018,31.2,32,32.45,31.2,24.50M,-2.5%
AP,Industrial,11/14/2018,31.4,31.3,32,31.3,2.23M,0.6%
AP,Industrial,11/15/2018,31.25,31.4,32,31.2,2.40M,-0.5%
AP,Industrial,11/16/2018,31.65,31.7,31.7,31.4,2.65M,1.3%
AP,Industrial,11/19/2018,32.5,31.6,32.5,31.4,1.76M,2.7%
AP,Industrial,11/20/2018,32.75,32.45,32.75,32,1.63M,0.8%
AP,Industrial,11/21/2018,32.6,32.75,32.9,31.55,844.50K,-0.5%
AP,Industrial,11/22/2018,32,32.8,32.9,32,890.20K,-1.8%
AP,Industrial,11/23/2018,32.75,32.5,32.8,31.85,573.00K,2.3%
AP,Industrial,11/26/2018,32.9,32.85,33.4,32.8,1.26M,0.5%
AP,Industrial,11/27/2018,33.4,33.3,33.5,33.05,1.01M,1.5%
AP,Industrial,11/28/2018,33.4,33.4,33.5,33,1.60M,0.0%
AP,Industrial,11/29/2018,31.7,33.4,33.5,31.7,4.33M,-5.1%
AP,Industrial,12/3/2018,33.1,32.5,33.3,32,16.78M,4.4%
AP,Industrial,12/4/2018,33.45,33.1,33.45,32.9,2.73M,1.1%
AP,Industrial,12/5/2018,33,33.3,33.3,32.8,1.06M,-1.4%
AP,Industrial,12/6/2018,32.5,33,33.1,32.5,1.60M,-1.5%
AP,Industrial,12/7/2018,33,33,33.15,32,962.30K,1.5%
AP,Industrial,12/10/2018,32.75,32.85,32.9,32.5,323.90K,-0.8%
AP,Industrial,12/11/2018,32.75,32.5,32.95,32.2,488.80K,0.0%
AP,Industrial,12/12/2018,32.5,32.65,33,32.2,789.10K,-0.8%
AP,Industrial,12/13/2018,33,33,33.3,32.6,1.00M,1.5%
AP,Industrial,12/14/2018,33.1,33.2,33.35,32.6,1.50M,0.3%
AP,Industrial,12/17/2018,33.5,33,34.5,33,1.99M,1.2%
AP,Industrial,12/18/2018,33.2,33.55,34,33.1,964.30K,-0.9%
AP,Industrial,12/19/2018,33.8,33.45,33.9,33.05,2.45M,1.8%
AP,Industrial,12/20/2018,34.35,33,34.4,33,1.23M,1.6%
AP,Industrial,12/21/2018,35,34.2,35,33.5,3.22M,1.9%
AP,Industrial,12/26/2018,34.9,34.85,34.9,33.9,1.83M,-0.3%
AP,Industrial,12/27/2018,35.5,34.9,35.9,34.75,2.18M,1.7%
AP,Industrial,12/28/2018,35.1,35.45,35.55,34.75,2.20M,-1.1%
AP,Industrial,1/2/2019,35,35.1,35.25,34.65,205.70K,-0.3%
AP,Industrial,1/3/2019,35.65,35,35.7,35,967.20K,1.9%
AP,Industrial,1/4/2019,35.7,35.7,35.75,35.4,1.01M,0.1%
AP,Industrial,1/7/2019,35.6,35.8,36,35.5,1.13M,-0.3%
AP,Industrial,1/8/2019,35,36,36,35,624.90K,-1.7%
AP,Industrial,1/9/2019,34.5,35.1,35.85,34.5,1.86M,-1.4%
AP,Industrial,1/10/2019,36.9,34.8,36.9,34.8,2.31M,7.0%
AP,Industrial,1/11/2019,35.8,36.7,36.7,35.8,1.92M,-3.0%
AP,Industrial,1/14/2019,37,35.8,37.1,35.75,2.23M,3.4%
AP,Industrial,1/15/2019,37,36.8,37,36.5,1.53M,0.0%
AP,Industrial,1/16/2019,36.2,36.95,36.95,36,845.40K,-2.2%
AP,Industrial,1/17/2019,36.05,36.75,36.85,35.4,1.48M,-0.4%
AP,Industrial,1/18/2019,37.95,36,38,35.9,2.92M,5.3%
AP,Industrial,1/21/2019,37.45,37.95,38.2,37.45,1.33M,-1.3%
AP,Industrial,1/22/2019,36.8,37.8,38.15,36.8,1.37M,-1.7%
AP,Industrial,1/23/2019,37,36.5,37,36.05,903.10K,0.5%
AP,Industrial,1/24/2019,38.1,37.5,38.1,37,1.08M,3.0%
AP,Industrial,1/25/2019,38,37.25,38.1,37.25,1.62M,-0.3%
AP,Industrial,1/28/2019,38.4,37.7,38.4,37.5,1.30M,1.1%
AP,Industrial,1/29/2019,38.1,37.8,38.3,37.75,1.37M,-0.8%
AP,Industrial,1/30/2019,38.2,38.1,38.5,37.5,1.06M,0.3%
AP,Industrial,1/31/2019,38.4,38.25,39.5,38.25,1.87M,0.5%
AP,Industrial,2/1/2019,39.2,38.4,39.25,38.4,786.80K,2.1%
AP,Industrial,2/4/2019,37.85,39.2,39.35,37.85,570.10K,-3.4%
AP,Industrial,2/6/2019,37.7,38.2,38.95,37.7,1.00M,-0.4%
AP,Industrial,2/7/2019,37.7,37.7,38.55,37.65,667.80K,0.0%
AP,Industrial,2/8/2019,37.75,38.1,38.2,37.7,752.40K,0.1%
AP,Industrial,2/11/2019,37.55,37.9,38,37.1,763.00K,-0.5%
AP,Industrial,2/12/2019,37,37.65,38,37,985.40K,-1.5%
AP,Industrial,2/13/2019,36,37,37,36,1.26M,-2.7%
AP,Industrial,2/14/2019,36,36.65,36.65,35.8,1.28M,0.0%
AP,Industrial,2/15/2019,34,36.6,37.55,34,1.31M,-5.6%
AP,Industrial,2/18/2019,34.9,35.9,35.9,34.3,850.70K,2.7%
AP,Industrial,2/19/2019,34.95,35,35.85,34.95,747.50K,0.1%
AP,Industrial,2/20/2019,35.9,35.1,36.3,35.1,1.31M,2.7%
AP,Industrial,2/21/2019,36.95,36.25,36.95,36,772.10K,2.9%
AP,Industrial,2/22/2019,36.9,36.95,37,35.9,949.60K,-0.1%
AP,Industrial,2/26/2019,36.95,37.2,37.2,36.15,872.50K,0.1%
AP,Industrial,2/27/2019,35.95,36.95,37,35.8,816.20K,-2.7%
AP,Industrial,2/28/2019,34.85,35.95,36.15,34.85,2.62M,-3.1%
AP,Industrial,3/1/2019,35,34.9,35.5,33.1,2.42M,0.4%
AP,Industrial,3/4/2019,34.7,35,35.5,34.1,1.50M,-0.9%
AP,Industrial,3/5/2019,34.25,35,35.2,34.25,2.39M,-1.3%
AP,Industrial,3/6/2019,34.7,34.1,35.1,34.1,1.94M,1.3%
AP,Industrial,3/7/2019,34.75,34.6,35.1,34.5,1.97M,0.1%
AP,Industrial,3/8/2019,34,35,35.2,34,2.37M,-2.2%
AP,Industrial,3/11/2019,33.7,34.2,34.7,33.6,1.67M,-0.9%
AP,Industrial,3/12/2019,35,33.8,35.05,33.8,3.55M,3.9%
AP,Industrial,3/13/2019,35.45,35.1,35.45,35.1,2.84M,1.3%
AP,Industrial,3/14/2019,35.55,35.2,35.55,34.5,2.45M,0.3%
AP,Industrial,3/15/2019,35.5,35.55,35.55,35.15,2.38M,-0.1%
AP,Industrial,3/18/2019,35,35,35,34.4,1.15M,-1.4%
AP,Industrial,3/19/2019,34.5,35,35.05,34.5,785.70K,-1.4%
AP,Industrial,3/20/2019,35.4,34.5,35.4,34.5,1.36M,2.6%
AP,Industrial,3/21/2019,35.5,35.4,35.6,35.15,1.51M,0.3%
AP,Industrial,3/22/2019,35.6,35.55,35.65,35.1,837.70K,0.3%
AP,Industrial,3/25/2019,35.4,35.55,35.55,34.5,717.80K,-0.6%
AP,Industrial,3/26/2019,35.3,35.4,35.4,34.55,526.50K,-0.3%
AP,Industrial,3/27/2019,34,35.3,35.3,34,734.70K,-3.7%
AP,Industrial,3/28/2019,35.2,34.05,35.2,34.05,1.12M,3.5%
AP,Industrial,3/29/2019,35.4,35.15,35.4,34.85,683.40K,0.6%
AP,Industrial,4/1/2019,35.2,35.4,35.4,34.7,555.10K,-0.6%
